strategy,timeframe,rank,total_trades,win_rate,profit_factor,expectancy,max_drawdown,gross_pnl,net_pnl,lookback,rsi_threshold,distance_from_ema20,volume_ratio,bb_std_multiplier,take_profit_pct,stop_loss_pct,max_holding_candles
donchian_breakout,5m,133,784,0.35586734693877553,0.6783433156411472,-0.08164099701012323,70.15731929931074,-1.2870564785280234,-64.00654165593662,30,,,1.2,,0.008,0.004,24
donchian_breakout,5m,134,1020,0.3235294117647059,0.6782067960292986,-0.0739733313411021,76.1752493201147,6.149661896834593,-75.45279796792414,10,,,1.2,,0.008,0.003,24
donchian_breakout,5m,135,757,0.3394980184940555,0.6779252229876505,-0.08933395024570252,75.3485256581239,-7.068627787111661,-67.62580033599681,30,,,1.2,,0.008,0.004,36
donchian_breakout,5m,136,829,0.35705669481302776,0.6776772125059871,-0.08168231786004364,73.6231100377548,-1.395199585810499,-67.71464150597618,30,,,0.8,,0.008,0.004,24
donchian_breakout,5m,137,1246,0.37158908507223115,0.6772756899298129,-0.06660672732171351,85.25834101291822,16.694695635399135,-82.99198224285503,10,,,0.8,,0.008,0.004,12
donchian_breakout,5m,138,1113,0.3054806828391734,0.6772505488630775,-0.07944003057613407,90.15482244518572,0.623495366909552,-88.41675403123722,10,,,0.8,,0.008,0.003,36
donchian_breakout,5m,139,959,0.2805005213764338,0.6771404547920761,-0.08231322903816705,80.24070491401362,-2.219274357345131,-78.9383866476022,10,,,1.2,,0.01,0.003,36
donchian_breakout,5m,140,1214,0.35667215815486,0.6761431136010788,-0.07045830190817429,87.15759049184334,11.58825678619089,-85.53637851652358,10,,,0.8,,0.006,0.003,24
donchian_breakout,5m,141,709,0.385049365303244,0.6761425335342188,-0.08493733631135363,62.65021418982207,-3.5019722336431793,-60.22057144474972,50,,,1.0,,0.006,0.004,36
donchian_breakout,5m,142,918,0.35947712418300654,0.6760721787109202,-0.0712804273843792,66.17189854004197,8.007770769447674,-65.43543233886011,20,,,1.2,,0.01,0.005,12
donchian_breakout,5m,143,988,0.3674089068825911,0.6757645012339203,-0.07122029808422202,71.14719808640923,8.677816619436415,-70.36565450721136,20,,,0.8,,0.01,0.005,12
donchian_breakout,5m,144,795,0.42138364779874216,0.6751615585158343,-0.08314742564977895,69.79949798986848,-2.5032046734436446,-66.10220339157426,30,,,1.2,,0.006,0.005,24
donchian_breakout,5m,145,1083,0.358264081255771,0.6748266308854364,-0.06808792133819762,74.41497662378768,12.90594356815924,-73.73921880926802,10,,,1.2,,0.008,0.004,12
donchian_breakout,5m,146,973,0.3484069886947585,0.6744711427824652,-0.07002354663136796,69.01170224243711,9.710973517085813,-68.13291087232103,20,,,1.0,,0.01,0.004,12
donchian_breakout,5m,147,1145,0.35458515283842795,0.6741790517563719,-0.07138993970088717,83.44064095751578,9.86246402809543,-81.7414809575158,10,,,1.0,,0.006,0.003,24
donchian_breakout,5m,148,982,0.3727087576374745,0.674092537525015,-0.07114179394773987,70.9123178879123,8.702239239015057,-69.86124165668055,20,,,1.0,,0.008,0.005,12
donchian_breakout,5m,149,802,0.33665835411471323,0.6737832028981336,-0.09071025079704854,79.44321748246921,-8.593058362577958,-72.74962113923293,30,,,0.8,,0.008,0.004,36
donchian_breakout,5m,150,1057,0.3008514664143803,0.6736654057998069,-0.08083845427694243,86.27051368459705,-0.8866008110525536,-85.44624617072814,10,,,1.0,,0.008,0.003,36
donchian_breakout,5m,151,690,0.38405797101449274,0.6720702198156602,-0.08622142318799231,62.402264744787026,-4.294499799634549,-59.492781999714694,50,,,1.2,,0.006,0.004,36
donchian_breakout,5m,152,723,0.3831258644536653,0.6706448724763617,-0.08705023586857043,65.36696327804881,-5.099360277087261,-62.93732053297642,50,,,0.8,,0.006,0.004,36
donchian_breakout,5m,153,1032,0.3381782945736434,0.6703367615411228,-0.07734054151673152,81.5329807951678,2.7456594185004666,-79.81543884526693,10,,,1.2,,0.006,0.003,36
